id,about,date,type,year,month,day
1015849,houdende de voorwaarden inzake financiële ondersteuning van zelfstandige opvangvoorzieningen ,2007-03-23,Besluit van de Vlaamse Regering,2007,3,23
1015865,houdende het lokaal beleid kinderopvang ,2007-05-04,Besluit van de Vlaamse Regering,2007,5,4
1015874,houdende de voorwaarden voor toestemming en subsidiëring van lokale diensten buurtgerichte kinderopvang,2007-03-30,Besluit van de Vlaamse Regering,2007,3,30
1015896,tot regeling van de werking van het Intern verzelfstandigd agentschap met rechtspersoonlijkheid Kind en Gezin ,2007-03-02,Besluit van de Vlaamse Regering,2007,3,2
1015938,betreffende de toekenning van dienstencheques voor kinderopvang ,2007-05-16,Besluit van de Vlaamse Regering,2007,5,16
1015974,tot bepaling van het kader en van de financiële ondersteuning van proefprojecten 'Centrum voor Kinderopvang',2007-06-29,Besluit van de Vlaamse Regering,2007,6,29
1015987,houdende de voorwaarden voor de erkenning en subsidiëring als gemandateerde voorziening ,2007-03-30,Besluit van de Vlaamse Regering,2007,3,30
1016023,betreffende de trefgroepen adoptie ,2007-07-06,Besluit van de Vlaamse Regering,2007,7,6
1016072,houdende de organisatie van opvoedingsondersteuning ,2007-07-13,Decreet,2007,7,13
1016143,"houdende samenstelling en werking van de raadgevende comités bij de intern verzelfstandigde agentschappen van het beleidsdomein Welzijn, Volksgezondheid en Gezin ",2007-07-19,Besluit van de Vlaamse Regering,2007,7,19
1016716,tot bepaling van de financiële bijdrage van de gezinnen voor de opvang van kinderen in kinderdagverblijven en diensten voor onthaalouders ,2008-03-17,Ministerieel besluit,2008,3,17
1016722,betreffende de gunning van het raamcontract netwerk 2007 voor Kind en Gezin ,2008-01-30,Ministerieel besluit,2008,1,30
1016838,houdende de voorwaarden waaraan onthaalouders moeten voldoen om aangesloten te worden en te blijven bij een dienst voor onthaalouders en houdende de voorwaarden voor samenwerking tussen onthaalouders,2008-05-28,Ministerieel besluit,2008,5,28
1016973,houdende de voorwaarden voor toestemming voor en subsidiëring van lokale diensten buurtgerichte kinderopvang,2008-05-09,Besluit van de Vlaamse Regering,2008,5,9
1017007,"betreffende het beroepsdossier van gemeentebestuur Hove tegen de beslissing van Kind en Gezin tot niet-toekenning van een principieel akkoord voor capaciteitsuitbreiding van vestigingsplaats ""Hove"" van initiatief voor buitenschoolse opvang ""De Mikado"" in Hove",2008-07-29,Ministerieel besluit,2008,7,29
1017090,betreffende de vergoeding voor aangesloten onthaalouders en voor diensten voor onthaalouders ,2008-09-10,Ministerieel besluit,2008,9,10
1017761,houdende de regeling van de melding aan Kind en Gezin van opvang op bestendige wijze,2009-02-13,Besluit van de Vlaamse Regering,2009,2,13
1017820,houdende de regeling van het attest van toezicht voor zelfstandige opvangvoorzieningen,2009-02-13,Besluit van de Vlaamse Regering,2009,2,13
1017855,tot uitvoering van het decreet van 13 juli 2007 houdende de organisatie van opvoedingsondersteuning ,2009-03-27,Besluit van de Vlaamse Regering,2009,3,27
1017868,houdende de agentschapsspecifieke regeling van de rechtspositie van het personeel van [het agentschap Opgroeien regie],2009-03-20,Besluit van de Vlaamse Regering,2009,3,20
1017870,houdende de toewijzing van debiteurenbeheer in het kader van inkomensgerelateerde opvang bij zelfstandige opvangvoorzieningen ,2009-04-03,Besluit van de Vlaamse Regering,2009,4,3
1017895,houdende de voorwaarden tot toekenning van een extra financiële ondersteuning voor de inclusieve opvang van kinderen met een specifieke zorgbehoefte aan organiserende besturen en voorzieningen,2009-04-21,Ministerieel besluit,2009,4,21
1017917,houdende de regeling van het attest van toezicht voor zelfstandige opvangvoorzieningen,2009-04-24,Ministerieel besluit,2009,4,24
1017964,houdende regeling van inkomensgerelateerde opvang bij zelfstandige opvangvoorzieningen ,2009-04-30,Besluit van de Vlaamse Regering,2009,4,30
1018045,tot toekenning van een specifieke delegatie aan het hoofd van het intern verzelfstandigd agentschap met rechtspersoonlijkheid Kind en Gezin,2009-06-05,Ministerieel besluit,2009,6,5
1018130,houdende de beveiliging van de toegang bij kinderopvangvoorzieningen ,2009-05-15,Besluit van de Vlaamse Regering,2009,5,15
1018248,"houdende de voorwaarden voor de erkenning en subsidiëring als gemandateerde voorziening, coördinatiepunt en flexibele opvangpool van doelgroepwerknemers",2009-04-30,Besluit van de Vlaamse Regering,2009,4,30
1018490,betreffende de jaarlijkse berekening van de coëfficiënt in het kader van de voorrangsbepaling voor kinderopvangvoorzieningen,2009-09-25,Besluit van de Vlaamse Regering,2009,9,25
1018583,tot toekenning van een financiële tegemoetkoming aan onthaalouders en kinderopvangvoorzieningen voor een basisopleiding levensreddend handelen bij kinderen ,2009-10-16,Besluit van de Vlaamse Regering,2009,10,16
1018899,tot bepaling van de kwalificatiebewijzen voor medewerkers en verantwoordelijken van kinderopvangvoorzieningen ,2010-03-03,Ministerieel besluit,2010,3,3
1019221,houdende subsidiëring van initiatieven voor buitenschoolse opvang en van buitenschoolse opvang in aparte lokalen in het kader van het generatiepact,2010-04-02,Besluit van de Vlaamse Regering,2010,4,2
1020250,"houdende gemotiveerde gunningsbeslissing inzake de overheidsopdracht voor leveren van marketing- en communicatiediensten en -producten, uitgeschreven door het IVA Kind en Gezin",2011-04-28,Ministerieel besluit,2011,4,28
1020310,tot regeling van het kwaliteitsbeleid in de erkende kinderopvangvoorzieningen,2011-05-06,Besluit van de Vlaamse Regering,2011,5,6
1020311,tot bepaling van het percentage van de anciënniteitsontwikkeling voor de wijziging van de subsidie voor de centra voor kinderzorg en gezinsondersteuning voor 2011,2011-05-05,Ministerieel besluit,2011,5,5
1020525,betreffende de toekenning van een subsidie-enveloppe en kwaliteitslabel aan de opvoedingswinkels,2008-12-12,Besluit van de Vlaamse Regering,2008,12,12
1021305,houdende regeling van de interlandelijke adoptie van kinderen ,2012-01-20,Decreet,2012,1,20
1021333,"betreffende de overheidsopdracht voor diensten uitgeschreven door het IVA Kind en Gezin met als voorwerp ""Ontwikkeling van instrumenten voor het meten, het monitoren en het bevorderen van de pedagogische kwaliteit in voorschoolse kinderopvangvoorzieningen""",2012-02-13,Ministerieel besluit,2012,2,13
1021827,houdende de organisatie van kinderopvang van baby's en peuters,2012-04-20,Decreet,2012,4,20
1022479,betreffende de voorbereiding en de nazorg bij interlandelijke adoptie,2012-10-12,Besluit van de Vlaamse Regering,2012,10,12
1022637,inzake erkenning en subsidiëring van de centra voor kinderzorg en gezinsondersteuning,2012-11-09,Besluit van de Vlaamse Regering,2012,11,9
1022693,houdende de voorwaarden voor de berekening van de financiële bijdrage van de ouders als vergoeding voor de begeleiding van kinderen in de centra voor kinderzorg en gezinsondersteuning,2012-12-21,Ministerieel besluit,2012,12,21
1022905,betreffende het inzagerecht en de bemiddeling bij interlandelijke adoptie,2013-03-22,Besluit van de Vlaamse Regering,2013,3,22
1023403,"betreffende het aanbod, beschreven in typemodules, van de centra voor kinderzorg en gezinsondersteuning",2012-12-21,Ministerieel besluit,2012,12,21
1023549,"houdende de subsidies en de eraan gekoppelde voorwaarden voor de realisatie van specifieke dienstverlening door gezinsopvang en groepsopvang van baby's en peuters (citeeropschrift: ""Subsidiebesluit van 22 november 2013"")",2013-11-22,Besluit van de Vlaamse Regering,2013,11,22
1023552,"houdende de vergunningsvoorwaarden en het kwaliteitsbeleid voor gezinsopvang en groepsopvang van baby's en peuters (citeeropschrift:""Vergunningsbesluit van 22 november 2013"")",2013-11-22,Besluit van de Vlaamse Regering,2013,11,22
1023644,houdende de regels voor de toekenning van een projectsubsidie aan pedagogische en taalondersteunende organisaties voor de pedagogische en taalondersteuning van kinderdagopvangvoorzieningen,2013-12-13,Besluit van de Vlaamse Regering,2013,12,13
1023647,"tot uitvoering van het vierde Vlaams Intersectoraal Akkoord van 2 december 2011 voor de private social-/ en non-profitsectoren voor de periode 2011 tot 2015, door middel van de toekenning van een subsidie aan voorzieningen binnen de preventieve gezinsondersteuning erkend en gesubsidieerd door Kind en Gezin in 2013",2013-12-13,Besluit van de Vlaamse Regering,2013,12,13
1023668,houdende de organisatie van preventieve gezinsondersteuning ,2013-11-29,Decreet,2013,11,29
1023929,houdende de overdracht van één statutair personeelslid van het agentschap Jongerenwelzijn aan het agentschap Kind en Gezin,2014-02-14,Besluit van de Vlaamse Regering,2014,2,14
1023946,houdende de overdracht van één contractueel personeelslid van het agentschap Kind en Gezin aan het agentschap Jongerenwelzijn,2014-02-14,Besluit van de Vlaamse Regering,2014,2,14
1024082,"betreffende de relatie tussen de personen die erkend zijn door Office de la Naissance et l'Enfance, de personen die tewerkgesteld zijn in een door Kind en Gezin vergunde of erkende opvang of opvang met een attest van toezicht van Kind & Gezin, personen die zelfstandig zijn of werkzaam zijn binnen diensten erkend door de Duitstalige Gemeenschap en de beoefenaars van gezondheidszorgberoepen",2014-02-24,Protocol,2014,2,24
1024264,betreffende de regels voor de erkenning en subsidiëring van Huizen van het Kind,2014-05-06,Ministerieel besluit,2014,5,6
1024268,tot uitvoering van het Subsidiebesluit van 22 november 2013 ,2014-04-23,Ministerieel besluit,2014,4,23
1024337,"houdende de procedures voor de aanvraag en de toekenning van de vergunning en de subsidies voor gezinsopvang en groepsopvang van baby's en peuters (citeeropschrift: ""Procedurebesluit van 9 mei 2014"")",2014-05-09,Besluit van de Vlaamse Regering,2014,5,9
1024351,tot uitvoering van het decreet van 29 november 2013 houdende de organisatie van preventieve gezinsondersteuning,2014-03-28,Besluit van de Vlaamse Regering,2014,3,28
1024428,van Kind en Gezin tot delegatie van sommige bevoegdheden aan de algemeen directeur en de afdelingshoofden van Kind en Gezin,2014-07-17,Besluit van de administrateur-generaal,2014,7,17
1024675,betreffende de subsidiëring in 2015 van de projecten die in 2014 gesubsidieerd werden via het Fonds voor collectieve uitrusting en diensten,2014-07-18,Besluit van de Vlaamse Regering,2014,7,18
1024691,houdende de financiële bijdrage van gezinnen in de centra voor kinderzorg en gezinsondersteuning,2014-07-17,Ministerieel besluit,2014,7,17
1024713,tot uitvoering van het Subsidiebesluit Buitenschoolse Opvang van 16 mei 2014,2014-05-23,Ministerieel besluit,2014,5,23
1024894,betreffende de regels voor de erkenning en de subsidiëring van groepsgericht aanbod opvoedingsondersteuning door vrijwilligers,2014-12-16,Ministerieel besluit,2014,12,16
1024895,betreffende de toekenning van een facultatieve subsidie in hoofde van de organiserende besturen van de consultatiebureaus voor het jonge kind die arts-bedienden tewerkstellen,2014-12-16,Ministerieel besluit,2014,12,16
1024960,"houdende de procedures voor de aanvraag en de toekenning van een erkenning, een attest van toezicht en de subsidies voor buitenschoolse opvang (citeeropschrift: ""Procedurebesluit Buitenschoolse Opvang van 19 december 2014"")",2014-12-19,Besluit van de Vlaamse Regering,2014,12,19
1025052,"houdende de regeling van de toekenning van subsidies aan de organisatoren van kinderopvang, buitenschoolse opvang en adoptiebemiddeling die personeelsleden te werk stellen in een gewezen DAC-statuut",2015-02-06,Besluit van de Vlaamse Regering,2015,2,6
1025323,houdende de vaststelling van het loon- en werkingsplafond voor de projecten die in 2014 gesubsidieerd werden via het Fonds voor Collectieve Uitrustingen en Diensten,2015-03-27,Ministerieel besluit,2015,3,27
1025499,houdende de regeling van de toekenning van een subsidie voor een vernieuwend project betreffende het werknemersstatuut van de kinderbegeleider gezinsopvang aan organisatoren met een vergunning,2015-05-22,Besluit van de Vlaamse Regering,2015,5,22
1025687,"houdende regeling van de binnenlandse adoptie van kinderen en houdende wijziging van het decreet van 20 januari 2012 houdende regeling van de interlandelijke adoptie van kinderen [citeeropschrift: ""decreet Binnenlandse Adoptie van 3 juli 2015""]",2015-07-03,Decreet,2015,7,3
1026212,"houdende de voorwaarden voor de erkenning en de subsidiëring van gemandateerde voorzieningen, coördinatiepunten en flexibele opvangpools van doelgroepwerknemers, de voorwaarden voor de toestemming en de subsidiëring van lokale diensten buurtgerichte buitenschoolse opvang, en de voorwaarden voor een aanvullende subsidie voor organisatoren met een vergunning groepsopvang en een plussubsidie",2015-11-27,Besluit van de Vlaamse Regering,2015,11,27
1026383,"houdende de maatregelen in het kader van de handhaving van de voorwaarden voor gezinsopvang en groepsopvang van baby's en peuters (citeeropschrift: ""Handhavingsbesluit Baby's en Peuters van 11 december 2015"")",2015-12-11,Besluit van de Vlaamse Regering,2015,12,11
1026463,betreffende de regels voor de erkenning en de subsidiëring van expertisecentra kraamzorg,2016-01-15,Ministerieel besluit,2016,1,15
1026490,"houdende de overdracht van twee personeelsleden van het agentschap Kind en Gezin aan het Departement Welzijn, Volksgezondheid en Gezin",2016-01-15,Besluit van de Vlaamse Regering,2016,1,15
1026572,betreffende de voorbereiding bij adoptie,2016-02-19,Besluit van de Vlaamse Regering,2016,2,19
1026573,"betreffende de bemiddeling, nazorg en inzage bij binnenlandse adoptie",2016-02-19,Besluit van de Vlaamse Regering,2016,2,19
1027204,betreffende subsidiëring van projecten vanuit het vroegere Fonds voor Collectieve Uitrustingen en Diensten en voor personeelsleden met een gewezen gescostatuut,2016-07-15,Besluit van de Vlaamse Regering,2016,7,15
1027752,tot uitvoering van het Vergunningsbesluit van 22 november 2013,2016-11-25,Ministerieel besluit,2016,11,25
1028199,betreffende de subsidiëring van een vernieuwend en verbreed laagdrempelig initiatief inzake gezinsondersteuning voor aanstaande gezinnen en gezinnen met kinderen met het oog op de bestrijding van kinderarmoede,2017-03-31,Besluit van de Vlaamse Regering,2017,3,31
1028523,"tot oprichting van een publiekrechtelijk vormgegeven extern verzelfstandigd agentschap Vlaams Agentschap voor de Uitbetaling van Toelagen in het kader van het Gezinsbeleid, tot vaststelling van vergunningsnormen voor private uitbetalingsactoren en tot wijziging van het decreet van 30 april 2004 betreffende de oprichting van het intern verzelfstandigd agentschap met rechtspersoonlijkheid Kind en Gezin",2017-07-07,Decreet,2017,7,7
1028788,"tot vaststelling van de procedure tot toekenning of weigering van de vergunning als private uitbetalingsactor voor de uitbetaling van toelagen in het kader van het gezinsbeleid en de procedure bij vrijwillige stopzetting van activiteiten door een vergunde private uitbetalingsactor

",2017-10-27,Besluit van de Vlaamse Regering,2017,10,27
1028818,betreffende de erkenning en subsidiëring van de vertrouwenscentra kindermishandeling en de partnerorganisatie,2017-11-17,Besluit van de Vlaamse Regering,2017,11,17
1029172,houdende toekenning van een subsidie aan het ondersteuningsnetwerk kinderopvang,2018-02-23,Besluit van de Vlaamse Regering,2018,2,23
1029581,"tot regeling van de toelagen in het kader van het gezinsbeleid (citeeropschrift: ""het Groeipakketdecreet van 2018"")",2018-04-27,Decreet,2018,4,27
1029677,tot toekenning van een specifieke delegatie aan het hoofd van het intern verzelfstandigd agentschap met rechtspersoonlijkheid Kind en Gezin,2018-07-10,Ministerieel besluit,2018,7,10
1030500,houdende de toekenning van een subsidie voor een vernieuwend project werknemersstatuut van de kinderbegeleider gezinsopvang,2019-02-22,Besluit van de Vlaamse Regering,2019,2,22
1031701,"tot uitvoering van artikel 57 van het Procedurebesluit van 9 mei 2014, wat betreft de programmatieregels voor de verdeling van de subsidie voor ruimere openingsmomenten, de subsidie voor dringende kinderopvang en de plussubsidie in 2019",2019-03-27,Ministerieel besluit,2019,3,27
1031830,houdende toekenning van een subsidie aan het lokaal loket kinderopvang ,2018-12-14,Besluit van de Vlaamse Regering,2018,12,14
1000238,betreffende het bestuurlijk beleid,1990-12-12,Decreet,1990,12,12
1000700,houdende diverse bepalingen tot begeleiding van de begroting 1992,1992-06-25,Decreet,1992,6,25
1000724,houdende het statuut van de terreinen voor openluchtrecreatieve verblijven,1993-03-03,Decreet,1993,3,3
1002876,tot vaststelling van de voorwaarden waaronder premies kunnen worden toegekend aan kampeerterreinen of kampeerverblijfparken,1995-03-08,Besluit van de Vlaamse Regering,1995,3,8
1003882,betreffende de exploitatie van de terreinen voor openluchtrecreatieve verblijven,1995-02-23,Besluit van de Vlaamse Regering,1995,2,23
1005596,"houdende machtiging van het Vlaams-Commissariaat-generaal voor Toerisme en het Commissariaat-generaal voor de Internationale Samenwerking van de Vlaamse Gemeenschap tot deelname aan de pensioenregeling, ingesteld bij de wet van 28 april 1958 betreffende het pensioen van het personeel van zekere organismen van openbaar nut alsmede van hun rechthebbenden",1987-09-02,Besluit van de Vlaamse Regering,1987,9,2
1006420,houdende bepalingen tot begeleiding van de begroting 1999,1998-12-19,Decreet,1998,12,19
1006738,houdende vaststelling van de wijze waarop personeelsleden vanuit Toerisme Vlaanderen kunnen worden overgedragen naar de diensten van de Vlaamse regering en geïntegreerd worden in het ministerie van de Vlaamse Gemeenschap,1999-06-22,Besluit van de Vlaamse Regering,1999,6,22
1006739,houdende vaststelling van de wijze waarop personeelsleden vanuit het ministerie van de Vlaamse Gemeenschap en vanuit de Vlaamse openbare instellingen kunnen worden overgeheveld naar de diensten van de Vlaamse regering en geïntegreerd worden in Toerisme Vlaanderen,1999-06-22,Besluit van de Vlaamse Regering,1999,6,22
1011577,"betreffende de verblijven en verenigingen die een werking uitoefenen in het kader van ""Toerisme voor Allen""",2003-07-18,Decreet,2003,7,18
1011951,houdende bepalingen tot begeleiding van de begroting 2004,2003-12-19,Decreet,2003,12,19
1012161,betreffende de vergunningsplicht voor reisbureaus in de socio-culturele sector,2004-02-13,Omzendbrief,2004,2,13
1012805,"tot oprichting van het intern verzelfstandigd agentschap met rechtspersoonlijkheid ""Toerisme Vlaanderen""",2004-03-19,Decreet,2004,3,19
1012994,betreffende de erkenning en financiële ondersteuning van toeristisch-recreatieve projecten en strategische plannen,2004-04-02,Besluit van de Vlaamse Regering,2004,4,2
1013339,"betreffende de erkenning en de financiële ondersteuning van ondersteuningspunten in het kader van ""Toerisme voor Allen",2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1013340,"betreffende de erkenning en de financiële ondersteuning van verenigingen in het kader van ""Toerisme voor Allen",2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1013341,"betreffende de erkenning en de financiële ondersteuning van verblijven in het kader van ""Toerisme voor Allen",2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1013342,houdende de toekenning van subsidies aan toeristische verenigingen voor de tewerkstelling van personeelsleden,2004-06-04,Besluit van de Vlaamse Regering,2004,6,4
1013696,"betreffende de rechtsopvolging van de Vlaamse openbare instelling ""Toerisme Vlaanderen"" en de overdracht van personeel en goederen naar het Intern Verzelfstandigd Agentschap ""Toerisme Vlaanderen",2004-11-19,Besluit van de Vlaamse Regering,2004,11,19
1013852,"houdende vaststelling van de nadere regels betreffende de subsidieverlening voor projecten in het kader van het Kustactieplan 2005-2009, afgekort KAP III",2005-05-27,Besluit van de Vlaamse Regering,2005,5,27
1014405,houdende aanstelling van een bedrijfsrevisor bij het Toerisme Vlaanderen,2006-02-03,Besluit van de Vlaamse Regering,2006,2,3
1014513,tot overname van personeelsleden van VZW Info-Toerisme door het Intern Verzelfstandigd Agentschap Toerisme Vlaanderen,2006-03-31,Decreet,2006,3,31
1015259,tot vaststelling van de voorwaarden voor de overname van personeelsleden van de VZW Info-Toerisme door het intern verzelfstandigd agentschap Toerisme Vlaanderen,2006-11-10,Besluit van de Vlaamse Regering,2006,11,10
1016994,betreffende het toeristische logies ,2008-07-10,Decreet,2008,7,10
1017572,houdende beëindiging van het mandaat van administrateur-generaal van het intern verzelfstandigd agentschap Toerisme Vlaanderen ,2008-12-12,Besluit van de Vlaamse Regering,2008,12,12
1017573,tot aanstelling van een waarnemend administrateur-generaal bij het intern verzelfstandigd agentschap Toerisme Vlaanderen,2008-12-12,Besluit van de Vlaamse Regering,2008,12,12
1018433,tot uitvoering van het decreet van 10 juli 2008 betreffende het toeristische logies ,2009-05-15,Besluit van de Vlaamse Regering,2009,5,15
1018521,Richtlijn van Toerisme Vlaanderen op basis van de bepalingen van het besluit van 2 april 2004 van de Vlaamse Regering betreffende de erkenning en financiële ondersteuning van toeristisch-recreatieve projecten en strategische plannen,2009-10-27,Omzendbrief,2009,10,27
1018562,houdende uitvoering van het decreet van 6 maart 2009 betreffende de organisatie en erkenning van toeristische samenwerkingsverbanden,2009-09-04,Besluit van de Vlaamse Regering,2009,9,4
1018621,tot bepaling van classificatienormen inzake comfort voor een vergund toeristisch logies,2009-11-27,Ministerieel besluit,2009,11,27
1018622,tot bepaling van de nadere openings- en exploitatievoorwaarden waaraan het toeristische logies moet voldoen,2009-11-27,Ministerieel besluit,2009,11,27
1018623,tot bepaling van de herkenningstekens voor een vergund toeristisch logies,2009-11-27,Ministerieel besluit,2009,11,27
1019178,"Richtlijn van Toerisme Vlaanderen in uitvoering van artikel 11 van het besluit van 2 april 2004 van de Vlaamse Regering betreffende de erkenning en financiële ondersteuning van toeristisch-recreatieve projecten en strategische plannen, meer specifiek voor de toeristisch-recreatieve projecten die gerealiseerd worden met het oog op de toeristische valorisatie van erfgoed uit de Eerste Wereldoorlog in het kader van de herdenking van 100 jaar Groote Oorlog ",2010-06-15,Omzendbrief,2010,6,15
1019791,Richtlijn van Toerisme Vlaanderen op basis van de bepalingen van het besluit van 2 april 2004 van de Vlaamse Regering betreffende de erkenning en financiële ondersteuning van toeristisch-recreatieve projecten en strategische plannen,2010-11-10,Besluit van de administrateur-generaal,2010,11,10
1020012,van het Agentschap Toerisme Vlaanderen betreffende subdelegatie van sommige beslissingsbevoegdheden inzake toerisme aan ambtenaren van de afdeling Kwaliteitszorg,2011-01-17,Besluit van de administrateur-generaal,2011,1,17
1020489,tot wijziging van verschillende decreten in het kader van de herstructurering van het agentschap Toerisme Vlaanderen,2011-07-08,Decreet,2011,7,8
1020836," tot machtiging van het intern verzelfstandigd agentschap ""Toerisme Vlaanderen"" om ad nominatim subsidies toe te kennen",2011-09-09,Besluit van de Vlaamse Regering,2011,9,9
1020885,Richtlijn van Toerisme Vlaanderen op basis van de bepalingen van het besluit van 2 april 2004 van de Vlaamse Regering betreffende de erkenning en financiële ondersteuning van toeristisch-recreatieve projecten en strategische plannen,2011-10-14,Besluit van de administrateur-generaal,2011,10,14
1020891,"waarbij aan het intern verzelfstandigd agentschap met rechtspersoonlijkheid Toerisme Vlaanderen machtiging tot onteigening wordt verleend in toepassing van de spoedprocedure van een perceel gelegen te 1000 Brussel, Hoogstraat 13",2010-10-28,Ministerieel besluit,2010,10,28
1020994,tot vaststelling van de voorwaarden waaronder investeringssubsidies kunnen worden toegekend aan toeristische logiezen,2011-09-30,Besluit van de Vlaamse Regering,2011,9,30
1021078,betreffende de overdracht van sommige personeelsleden van het agentschap Toerisme Vlaanderen aan het Departement Diensten voor het Algemeen Regeringsbeleid,2011-11-10,Besluit van de Vlaamse Regering,2011,11,10
1021079,betreffende de overdracht van sommige personeelsleden van het agentschap Toerisme Vlaanderen aan het Departement internationaal Vlaanderen,2011-11-10,Besluit van de Vlaamse Regering,2011,11,10
1022601,betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van Toerisme Vlaanderen,2012-12-18,Besluit van de administrateur-generaal,2012,12,18
1023230,betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van Toerisme Vlaanderen,2013-09-02,Besluit van de administrateur-generaal,2013,9,2
1024936,betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van het hoofdkantoor van Toerisme Vlaanderen,2015-01-19,Besluit van de administrateur-generaal,2015,1,19
1024941,Bestemmingspromotie betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van de buitenlandkantoren van Toerisme Vlaanderen,2015-01-20,Besluit van het afdelingshoofd,2015,1,20
1025704,"houdende de aanstelling van een bedrijfsrevisor voor Toerisme Vlaanderen in het kader van artikel 50 van het Rekendecreet voor de boekjaren 2013, 2014 en 2015",2015-03-20,Besluit van de Vlaamse Regering,2015,3,20
1025875,betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van het hoofdkantoor van Toerisme Vlaanderen,2015-08-27,Besluit van de administrateur-generaal,2015,8,27
1025876,Bestemmingspromotie betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van de buitenlandkantoren van Toerisme Vlaanderen,2015-08-28,Besluit van het afdelingshoofd,2015,8,28
1026527,houdende het toeristische logies,2016-02-05,Decreet,2016,2,5
1026751,houdende de overdracht van personeelsleden van het departement Kanselarij en Bestuur naar Toerisme Vlaanderen enerzijds en het departement Internationaal Vlaanderen anderzijds ingevolge de rationalisatie van de managementondersteunende functies en de oprichting van drie gemeenschappelijke dienstencentra,2016-02-26,Besluit van de Vlaamse Regering,2016,2,26
1028104,betreffende subdelegatie van sommige beslissingsbevoegdheden inzake algemene werking aan personeelsleden van het hoofdkantoor van Toerisme Vlaanderen,2017-03-31,Besluit van de administrateur-generaal,2017,3,31
1028105,Bestemmingsontwikkeling betreffende subdelegatie van sommige beslissingsbevoegdheden inzake de uitvoering van het Logiesdecreet aan het diensthoofd Kwaliteit,2017-03-31,Besluit van het afdelingshoofd,2017,3,31
1028165,tot vaststelling van de voorwaarden waaronder investeringssubsidies kunnen worden toegekend aan toeristische logiezen,2017-03-17,Besluit van de Vlaamse Regering,2017,3,17
1028167,tot uitvoering van het decreet van 5 februari 2016 houdende het toeristische logies,2017-03-17,Besluit van de Vlaamse Regering,2017,3,17
1028172,houdende de overdracht van personeelsleden van het Departement Buitenlandse Zaken aan Toerisme Vlaanderen,2017-03-17,Besluit van de Vlaamse Regering,2017,3,17
1029234,betreffende de uitvaardiging van bepalingen met betrekking tot het indienen van aanvragen voor projectsubsidies voor de oproep 2018 `iedereen verdient vakantie',2018-04-05,Ministerieel besluit,2018,4,5
1029652,"houdende invoering van het programma 'Iedereen verdient vakantie' in het sociaal toerisme (citeeropschrift: ""het decreet ""Iedereen verdient vakantie"" van 29 juni 2018"")",2018-06-29,Decreet,2018,6,29
1032256,houdende de overdracht van een personeelslid van het Departement Buitenlandse Zaken aan Toerisme Vlaanderen,2019-05-24,Besluit van de Vlaamse Regering,2019,5,24
1034997,tot subdelegatie van sommige beslissingsbevoegdheden van de themamanager en organisatiemanager aan de themaverantwoordelijken en hub coaches van Toerisme Vlaanderen,2020-12-21,Besluit van de administrateur-generaal,2020,12,21
1034998,tot subdelegatie van sommige beslissingsbevoegdheden aan de themamanager en organisatiemanager van het agentschap,2020-12-21,Besluit van de administrateur-generaal,2020,12,21
1035024,tot subdelegatie van sommige beslissingsbevoegdheden aan de buitenlanddirecteuren en regiomanagers van het agentschap,2020-12-21,Besluit van de administrateur-generaal,2020,12,21
1035278,tot vaststelling van de regels voor de toekenning van steun van het Vlaams stimulusprogramma voor toeristische ondernemingen in het kader van het coronavirus,2021-02-26,Besluit van de Vlaamse Regering,2021,2,26
1035279,tot uitvoering van het besluit van de Vlaamse Regering van 26 februari 2021 tot vaststelling van de regels voor de toekenning van steun van het Vlaams stimulusprogramma voor toeristische ondernemingen in het kader van het coronavirus,2021-02-26,Ministerieel besluit,2021,2,26
1035469,tot vaststelling van de regels voor de projectoproep `Flanders is a festival 2021' voor het organiseren van festivals in de zomer van 2021 in de context van het coronavirus,2021-03-26,Besluit van de Vlaamse Regering,2021,3,26
1036039,"tot subdelegatie van sommige beslissingsbevoegdheden aan de themamanager, organisatiemanager en interne business officer van Toerisme Vlaanderen",2021-09-02,Besluit van de administrateur-generaal,2021,9,2
1036171,"tot subdelegatie van sommige beslissingsbevoegdheden van de themamanager, organisatiemanager en interne business officer aan de themaverantwoordelijken, verantwoordelijke Vlaanderenbrede en organisatieprojecten en hub coaches van Toerisme Vlaanderen",2021-10-01,Besluit van de administrateur-generaal,2021,10,1
1036233,tot subdelegatie van het afsluiten van overeenkomsten inzake stage- en leerwerkplaatsen en vrijwilligerswerk aan de interne business officer en hub coach Mens & Organisatie van Toerisme Vlaanderen,2021-10-28,Besluit van de administrateur-generaal,2021,10,28
